key,wordnet_id,lemma
n12264512,eng-30-12264512-n,oak chestnut
n12265394,eng-30-12265394-n,tanbark oak
n12265394,eng-30-12265394-n,Lithocarpus densiflorus
n12266217,eng-30-12266217-n,southern beech
n12266217,eng-30-12266217-n,evergreen beech
n12266528,eng-30-12266528-n,myrtle beech
n12266528,eng-30-12266528-n,Nothofagus cuninghamii
n12266796,eng-30-12266796-n,New Zealand beech
n12267411,eng-30-12267411-n,black beech
n12267411,eng-30-12267411-n,Nothofagus solanderi
n12267534,eng-30-12267534-n,hard beech
n12267534,eng-30-12267534-n,Nothofagus truncata
n12269241,eng-30-12269241-n,live oak
n12269406,eng-30-12269406-n,coast live oak
n12269406,eng-30-12269406-n,California live oak
n12269406,eng-30-12269406-n,Quercus agrifolia
n12269652,eng-30-12269652-n,white oak
n12270027,eng-30-12270027-n,American white oak
n12270027,eng-30-12270027-n,Quercus alba
n12270278,eng-30-12270278-n,Arizona white oak
n12270278,eng-30-12270278-n,Quercus arizonica
n12270460,eng-30-12270460-n,swamp white oak
n12270460,eng-30-12270460-n,swamp oak
n12270460,eng-30-12270460-n,Quercus bicolor
n12270741,eng-30-12270741-n,European turkey oak
n12270741,eng-30-12270741-n,turkey oak
n12270741,eng-30-12270741-n,Quercus cerris
n12270946,eng-30-12270946-n,canyon oak
n12270946,eng-30-12270946-n,canyon live oak
n12270946,eng-30-12270946-n,maul oak
n12270946,eng-30-12270946-n,iron oak
n12270946,eng-30-12270946-n,Quercus chrysolepis
n12271187,eng-30-12271187-n,scarlet oak
n12271187,eng-30-12271187-n,Quercus coccinea
n12271451,eng-30-12271451-n,jack oak
n12271451,eng-30-12271451-n,northern pin oak
n12271451,eng-30-12271451-n,Quercus ellipsoidalis
n12271643,eng-30-12271643-n,red oak
n12272239,eng-30-12272239-n,Oregon white oak
n12272239,eng-30-12272239-n,Oregon oak
n12272239,eng-30-12272239-n,Garry oak
n12272239,eng-30-12272239-n,Quercus garryana
n12272883,eng-30-12272883-n,shingle oak
n12272883,eng-30-12272883-n,laurel oak
n12272883,eng-30-12272883-n,Quercus imbricaria
n12273114,eng-30-12273114-n,bluejack oak
n12273114,eng-30-12273114-n,turkey oak
n12273114,eng-30-12273114-n,Quercus incana
n12273344,eng-30-12273344-n,California black oak
n12273344,eng-30-12273344-n,Quercus kelloggii
n12273515,eng-30-12273515-n,American turkey oak
n12273515,eng-30-12273515-n,turkey oak
n12273515,eng-30-12273515-n,Quercus laevis
n12273768,eng-30-12273768-n,laurel oak
n12273768,eng-30-12273768-n,pin oak
n12273768,eng-30-12273768-n,Quercus laurifolia
n12273939,eng-30-12273939-n,California white oak
n12273939,eng-30-12273939-n,valley oak
n12273939,eng-30-12273939-n,valley white oak
n12273939,eng-30-12273939-n,roble
n12273939,eng-30-12273939-n,Quercus lobata
n12274151,eng-30-12274151-n,overcup oak
n12274151,eng-30-12274151-n,Quercus lyrata
n12274358,eng-30-12274358-n,bur oak
n12274358,eng-30-12274358-n,burr oak
n12274358,eng-30-12274358-n,mossy-cup oak
n12274358,eng-30-12274358-n,mossycup oak
n12274358,eng-30-12274358-n,Quercus macrocarpa
n12274630,eng-30-12274630-n,scrub oak
n12275131,eng-30-12275131-n,swamp chestnut oak
n12275131,eng-30-12275131-n,Quercus michauxii
n12275317,eng-30-12275317-n,Japanese oak
n12275317,eng-30-12275317-n,Quercus mongolica
n12275317,eng-30-12275317-n,Quercus grosseserrata
n12275675,eng-30-12275675-n,chinquapin oak
n12275675,eng-30-12275675-n,chinkapin oak
n12275675,eng-30-12275675-n,yellow chestnut oak
n12275675,eng-30-12275675-n,Quercus muehlenbergii
n12276110,eng-30-12276110-n,water oak
n12276110,eng-30-12276110-n,possum oak
n12276110,eng-30-12276110-n,Quercus nigra
n12276477,eng-30-12276477-n,durmast
n12276477,eng-30-12276477-n,Quercus petraea
n12276477,eng-30-12276477-n,Quercus sessiliflora
n12276628,eng-30-12276628-n,basket oak
n12276628,eng-30-12276628-n,cow oak
n12276628,eng-30-12276628-n,Quercus prinus
n12276628,eng-30-12276628-n,Quercus montana
n12276872,eng-30-12276872-n,pin oak
n12276872,eng-30-12276872-n,swamp oak
n12276872,eng-30-12276872-n,Quercus palustris
n12277150,eng-30-12277150-n,willow oak
n12277150,eng-30-12277150-n,Quercus phellos
n12277578,eng-30-12277578-n,common oak
n12277578,eng-30-12277578-n,English oak
n12277578,eng-30-12277578-n,pedunculate oak
n12277578,eng-30-12277578-n,Quercus robur
n12278371,eng-30-12278371-n,post oak
n12278371,eng-30-12278371-n,box white oak
n12278371,eng-30-12278371-n,brash oak
n12278371,eng-30-12278371-n,iron oak
n12278371,eng-30-12278371-n,Quercus stellata
n12278650,eng-30-12278650-n,cork oak
n12278650,eng-30-12278650-n,Quercus suber
n12278865,eng-30-12278865-n,Spanish oak
n12278865,eng-30-12278865-n,Quercus texana
n12279458,eng-30-12279458-n,black oak
n12279458,eng-30-12279458-n,yellow oak
n12279458,eng-30-12279458-n,quercitron
n12279458,eng-30-12279458-n,quercitron oak
n12279458,eng-30-12279458-n,Quercus velutina
n12279772,eng-30-12279772-n,southern live oak
n12279772,eng-30-12279772-n,Quercus virginiana
n12280060,eng-30-12280060-n,interior live oak
n12280060,eng-30-12280060-n,Quercus wislizenii
n12280060,eng-30-12280060-n,Quercus wizlizenii
n12281788,eng-30-12281788-n,yellow birch
n12281788,eng-30-12281788-n,Betula alleghaniensis
n12281788,eng-30-12281788-n,Betula leutea
n12281974,eng-30-12281974-n,American white birch
n12281974,eng-30-12281974-n,paper birch
n12281974,eng-30-12281974-n,paperbark birch
n12281974,eng-30-12281974-n,canoe birch
n12281974,eng-30-12281974-n,Betula cordifolia
n12281974,eng-30-12281974-n,Betula papyrifera
n12282235,eng-30-12282235-n,grey birch
n12282235,eng-30-12282235-n,gray birch
n12282235,eng-30-12282235-n,American grey birch
n12282235,eng-30-12282235-n,American gray birch
n12282235,eng-30-12282235-n,Betula populifolia
n12282527,eng-30-12282527-n,silver birch
n12282527,eng-30-12282527-n,common birch
n12282527,eng-30-12282527-n,European white birch
n12282527,eng-30-12282527-n,Betula pendula
n12282737,eng-30-12282737-n,downy birch
n12282737,eng-30-12282737-n,white birch
n12282737,eng-30-12282737-n,Betula pubescens
n12282933,eng-30-12282933-n,black birch
n12282933,eng-30-12282933-n,river birch
n12282933,eng-30-12282933-n,red birch
n12282933,eng-30-12282933-n,Betula nigra
n12283147,eng-30-12283147-n,sweet birch
n12283147,eng-30-12283147-n,cherry birch
n12283147,eng-30-12283147-n,black birch
n12283147,eng-30-12283147-n,Betula lenta
n12283542,eng-30-12283542-n,swamp birch
n12283542,eng-30-12283542-n,water birch
n12283542,eng-30-12283542-n,mountain birch
n12283542,eng-30-12283542-n,Western paper birch
n12283542,eng-30-12283542-n,Western birch
n12283542,eng-30-12283542-n,Betula fontinalis
n12284821,eng-30-12284821-n,common alder
n12284821,eng-30-12284821-n,European black alder
n12284821,eng-30-12284821-n,Alnus glutinosa
n12284821,eng-30-12284821-n,Alnus vulgaris
n12285049,eng-30-12285049-n,grey alder
n12285049,eng-30-12285049-n,gray alder
n12285049,eng-30-12285049-n,Alnus incana
n12285195,eng-30-12285195-n,seaside alder
n12285195,eng-30-12285195-n,Alnus maritima
n12285369,eng-30-12285369-n,white alder
n12285369,eng-30-12285369-n,mountain alder
n12285369,eng-30-12285369-n,Alnus rhombifolia
n12285512,eng-30-12285512-n,red alder
n12285512,eng-30-12285512-n,Oregon alder
n12285512,eng-30-12285512-n,Alnus rubra
n12285900,eng-30-12285900-n,smooth alder
n12285900,eng-30-12285900-n,hazel alder
n12285900,eng-30-12285900-n,Alnus serrulata
n12286197,eng-30-12286197-n,green alder
n12286197,eng-30-12286197-n,Alnus veridis crispa
n12286197,eng-30-12286197-n,Alnus crispa
n12287642,eng-30-12287642-n,hop hornbeam
n12291959,eng-30-12291959-n,prairie gentian
n12291959,eng-30-12291959-n,tulip gentian
n12291959,eng-30-12291959-n,bluebell
n12291959,eng-30-12291959-n,Eustoma grandiflorum
n12294124,eng-30-12294124-n,gentianella
n12294124,eng-30-12294124-n,Gentiana acaulis
n12294331,eng-30-12294331-n,closed gentian
n12294331,eng-30-12294331-n,blind gentian
n12294331,eng-30-12294331-n,bottle gentian
n12294331,eng-30-12294331-n,Gentiana andrewsii
n12294542,eng-30-12294542-n,explorer's gentian
n12294542,eng-30-12294542-n,Gentiana calycosa
n12294723,eng-30-12294723-n,closed gentian
n12294723,eng-30-12294723-n,blind gentian
n12294723,eng-30-12294723-n,Gentiana clausa
n12294871,eng-30-12294871-n,great yellow gentian
n12294871,eng-30-12294871-n,Gentiana lutea
n12295033,eng-30-12295033-n,marsh gentian
n12295033,eng-30-12295033-n,calathian violet
n12295033,eng-30-12295033-n,Gentiana pneumonanthe
n12295237,eng-30-12295237-n,soapwort gentian
n12295237,eng-30-12295237-n,Gentiana saponaria
n12295429,eng-30-12295429-n,striped gentian
n12295429,eng-30-12295429-n,Gentiana villosa
n12295796,eng-30-12295796-n,agueweed
n12295796,eng-30-12295796-n,ague weed
n12295796,eng-30-12295796-n,five-flowered gentian
n12295796,eng-30-12295796-n,stiff gentian
n12295796,eng-30-12295796-n,Gentianella quinquefolia
n12295796,eng-30-12295796-n,Gentiana quinquefolia
n12296045,eng-30-12296045-n,felwort
n12296045,eng-30-12296045-n,gentianella amarella
n12296432,eng-30-12296432-n,fringed gentian
n12297846,eng-30-12297846-n,spurred gentian
n12302071,eng-30-12302071-n,fringe tree
n12302565,eng-30-12302565-n,forestiera
n12303083,eng-30-12303083-n,forsythia
n12304115,eng-30-12304115-n,white ash
n12304115,eng-30-12304115-n,Fraxinus Americana
n12304286,eng-30-12304286-n,swamp ash
n12304286,eng-30-12304286-n,Fraxinus caroliniana
n12304703,eng-30-12304703-n,European ash
n12304703,eng-30-12304703-n,common European ash
n12304703,eng-30-12304703-n,Fraxinus excelsior
n12304899,eng-30-12304899-n,Oregon ash
n12304899,eng-30-12304899-n,Fraxinus latifolia
n12304899,eng-30-12304899-n,Fraxinus oregona
n12305089,eng-30-12305089-n,black ash
n12305089,eng-30-12305089-n,basket ash
n12305089,eng-30-12305089-n,brown ash
n12305089,eng-30-12305089-n,hoop ash
n12305089,eng-30-12305089-n,Fraxinus nigra
n12305475,eng-30-12305475-n,red ash
n12305475,eng-30-12305475-n,downy ash
n12305475,eng-30-12305475-n,Fraxinus pennsylvanica
n12305819,eng-30-12305819-n,blue ash
n12305819,eng-30-12305819-n,Fraxinus quadrangulata
n12305986,eng-30-12305986-n,mountain ash
n12305986,eng-30-12305986-n,Fraxinus texensis
n12306089,eng-30-12306089-n,pumpkin ash
n12306089,eng-30-12306089-n,Fraxinus tomentosa
n12306270,eng-30-12306270-n,Arizona ash
n12306270,eng-30-12306270-n,Fraxinus velutina
n12307076,eng-30-12307076-n,winter jasmine
n12307076,eng-30-12307076-n,Jasminum nudiflorum
n12307240,eng-30-12307240-n,common jasmine
n12307240,eng-30-12307240-n,true jasmine
n12307240,eng-30-12307240-n,jessamine
n12307240,eng-30-12307240-n,Jasminum officinale
n12312728,eng-30-12312728-n,kangaroo paw
n12312728,eng-30-12312728-n,kangaroo's paw
n12312728,eng-30-12312728-n,kangaroo's-foot
n12312728,eng-30-12312728-n,kangaroo-foot plant
n12312728,eng-30-12312728-n,Australian sword lily
n12312728,eng-30-12312728-n,Anigozanthus manglesii
n12315598,eng-30-12315598-n,winter hazel
n12315598,eng-30-12315598-n,flowering hazel
n12315999,eng-30-12315999-n,fothergilla
n12315999,eng-30-12315999-n,witch alder
n12316444,eng-30-12316444-n,liquidambar
n12317296,eng-30-12317296-n,iron tree
n12317296,eng-30-12317296-n,iron-tree
n12317296,eng-30-12317296-n,ironwood
n12317296,eng-30-12317296-n,ironwood tree
n12318782,eng-30-12318782-n,California black walnut
n12318782,eng-30-12318782-n,Juglans californica
n12318965,eng-30-12318965-n,butternut
n12318965,eng-30-12318965-n,butternut tree
n12318965,eng-30-12318965-n,white walnut
n12318965,eng-30-12318965-n,Juglans cinerea
n12319204,eng-30-12319204-n,black walnut
n12319204,eng-30-12319204-n,black walnut tree
n12319204,eng-30-12319204-n,black hickory
n12319204,eng-30-12319204-n,Juglans nigra
n12319414,eng-30-12319414-n,English walnut
n12319414,eng-30-12319414-n,English walnut tree
n12319414,eng-30-12319414-n,Circassian walnut
n12319414,eng-30-12319414-n,Persian walnut
n12319414,eng-30-12319414-n,Juglans regia
n12320010,eng-30-12320010-n,hickory
n12320010,eng-30-12320010-n,hickory tree
n12321077,eng-30-12321077-n,pecan
n12321077,eng-30-12321077-n,pecan tree
n12321077,eng-30-12321077-n,Carya illinoensis
n12321077,eng-30-12321077-n,Carya illinoinsis
n12322501,eng-30-12322501-n,wing nut
n12322501,eng-30-12322501-n,wing-nut
n12324388,eng-30-12324388-n,bush willow
n12324388,eng-30-12324388-n,Combretum appiculatum
n12325234,eng-30-12325234-n,white mangrove
n12325234,eng-30-12325234-n,Laguncularia racemosa
n12327846,eng-30-12327846-n,brazil nut
n12327846,eng-30-12327846-n,brazil-nut tree
n12327846,eng-30-12327846-n,Bertholletia excelsa
n12328567,eng-30-12328567-n,purple loosestrife
n12328567,eng-30-12328567-n,spiked loosestrife
n12328567,eng-30-12328567-n,Lythrum salicaria
n12329260,eng-30-12329260-n,crape myrtle
n12329260,eng-30-12329260-n,crepe myrtle
n12329260,eng-30-12329260-n,crepe flower
n12329260,eng-30-12329260-n,Lagerstroemia indica
n12329473,eng-30-12329473-n,Queen's crape myrtle
n12329473,eng-30-12329473-n,pride-of-India
n12329473,eng-30-12329473-n,Lagerstroemia speciosa
n12330469,eng-30-12330469-n,myrtle
n12330891,eng-30-12330891-n,bayberry
n12330891,eng-30-12330891-n,bay-rum tree
n12330891,eng-30-12330891-n,Jamaica bayberry
n12330891,eng-30-12330891-n,wild cinnamon
n12330891,eng-30-12330891-n,Pimenta acris
n12331655,eng-30-12331655-n,sour cherry
n12331655,eng-30-12331655-n,Eugenia corynantha
n12332030,eng-30-12332030-n,Surinam cherry
n12332030,eng-30-12332030-n,pitanga
n12332030,eng-30-12332030-n,Eugenia uniflora
n12333053,eng-30-12333053-n,jaboticaba
n12333053,eng-30-12333053-n,jaboticaba tree
n12333053,eng-30-12333053-n,Myrciaria cauliflora
n12333530,eng-30-12333530-n,guava
n12333530,eng-30-12333530-n,true guava
n12333530,eng-30-12333530-n,guava bush
n12333530,eng-30-12333530-n,Psidium guajava
n12333771,eng-30-12333771-n,guava
n12333771,eng-30-12333771-n,strawberry guava
n12333771,eng-30-12333771-n,yellow cattley guava
n12333771,eng-30-12333771-n,Psidium littorale
n12333961,eng-30-12333961-n,cattley guava
n12333961,eng-30-12333961-n,purple strawberry guava
n12333961,eng-30-12333961-n,Psidium cattleianum
n12333961,eng-30-12333961-n,Psidium littorale longipes
n12334293,eng-30-12334293-n,gum tree
n12334293,eng-30-12334293-n,gum
n12334891,eng-30-12334891-n,eucalyptus
n12334891,eng-30-12334891-n,eucalypt
n12334891,eng-30-12334891-n,eucalyptus tree
n12335483,eng-30-12335483-n,flooded gum
n12335664,eng-30-12335664-n,mallee
n12336092,eng-30-12336092-n,red gum
n12336092,eng-30-12336092-n,peppermint
n12336092,eng-30-12336092-n,peppermint gum
n12336092,eng-30-12336092-n,Eucalyptus amygdalina
n12336224,eng-30-12336224-n,red gum
n12336224,eng-30-12336224-n,marri
n12336224,eng-30-12336224-n,Eucalyptus calophylla
n12336333,eng-30-12336333-n,river red gum
n12336333,eng-30-12336333-n,river gum
n12336333,eng-30-12336333-n,Eucalyptus camaldulensis
n12336333,eng-30-12336333-n,Eucalyptus rostrata
n12336727,eng-30-12336727-n,snow gum
n12336727,eng-30-12336727-n,ghost gum
n12336727,eng-30-12336727-n,white ash
n12336727,eng-30-12336727-n,Eucalyptus coriacea
n12336727,eng-30-12336727-n,Eucalyptus pauciflora
n12336973,eng-30-12336973-n,alpine ash
n12336973,eng-30-12336973-n,mountain oak
n12336973,eng-30-12336973-n,Eucalyptus delegatensis
n12337391,eng-30-12337391-n,white mountain ash
n12337391,eng-30-12337391-n,Eucalyptus fraxinoides
n12337617,eng-30-12337617-n,blue gum
n12337617,eng-30-12337617-n,fever tree
n12337617,eng-30-12337617-n,Eucalyptus globulus
n12338146,eng-30-12338146-n,spotted gum
n12338146,eng-30-12338146-n,Eucalyptus maculata
n12338258,eng-30-12338258-n,lemon-scented gum
n12338258,eng-30-12338258-n,Eucalyptus citriodora
n12338258,eng-30-12338258-n,Eucalyptus maculata citriodora
n12338796,eng-30-12338796-n,mountain ash
n12338796,eng-30-12338796-n,Eucalyptus regnans
n12338979,eng-30-12338979-n,manna gum
n12338979,eng-30-12338979-n,Eucalyptus viminalis
n12340383,eng-30-12340383-n,tupelo
n12340383,eng-30-12340383-n,tupelo tree
n12342299,eng-30-12342299-n,willowherb
n12344283,eng-30-12344283-n,evening primrose
n12344483,eng-30-12344483-n,common evening primrose
n12344483,eng-30-12344483-n,German rampion
n12344483,eng-30-12344483-n,Oenothera biennis
n12344700,eng-30-12344700-n,sundrops
n12344700,eng-30-12344700-n,Oenothera fruticosa
n12344837,eng-30-12344837-n,Missouri primrose
n12344837,eng-30-12344837-n,Ozark sundrops
n12344837,eng-30-12344837-n,Oenothera macrocarpa
n12346578,eng-30-12346578-n,daphne
n12349711,eng-30-12349711-n,Medinilla magnifica
n12350032,eng-30-12350032-n,deer grass
n12350032,eng-30-12350032-n,meadow beauty
n12350758,eng-30-12350758-n,canna
n12352639,eng-30-12352639-n,dwarf banana
n12352639,eng-30-12352639-n,Musa acuminata
n12352844,eng-30-12352844-n,Japanese banana
n12352844,eng-30-12352844-n,Musa basjoo
n12352990,eng-30-12352990-n,plantain
n12352990,eng-30-12352990-n,plantain tree
n12352990,eng-30-12352990-n,Musa paradisiaca
n12353203,eng-30-12353203-n,edible banana
n12353203,eng-30-12353203-n,Musa paradisiaca sapientum
n12353754,eng-30-12353754-n,Abyssinian banana
n12353754,eng-30-12353754-n,Ethiopian banana
n12353754,eng-30-12353754-n,Ensete ventricosum
n12353754,eng-30-12353754-n,Musa ensete
n12356023,eng-30-12356023-n,common ginger
n12356023,eng-30-12356023-n,Canton ginger
n12356023,eng-30-12356023-n,stem ginger
n12356023,eng-30-12356023-n,Zingiber officinale
n12356960,eng-30-12356960-n,galangal
n12356960,eng-30-12356960-n,Alpinia galanga
n12357485,eng-30-12357485-n,shellflower
n12357485,eng-30-12357485-n,shall-flower
n12357485,eng-30-12357485-n,shell ginger
n12357485,eng-30-12357485-n,Alpinia Zerumbet
n12357485,eng-30-12357485-n,Alpinia speciosa
n12357485,eng-30-12357485-n,Languas speciosa
n12357968,eng-30-12357968-n,grains of paradise
n12357968,eng-30-12357968-n,Guinea grains
n12357968,eng-30-12357968-n,Guinea pepper
n12357968,eng-30-12357968-n,melagueta pepper
n12357968,eng-30-12357968-n,Aframomum melegueta
n12360684,eng-30-12360684-n,tuberous begonia
n12360958,eng-30-12360958-n,Christmas begonia
n12360958,eng-30-12360958-n,blooming-fool begonia
n12360958,eng-30-12360958-n,Begonia cheimantha
n12361135,eng-30-12361135-n,angel-wing begonia
n12361135,eng-30-12361135-n,Begonia cocchinea
n12361946,eng-30-12361946-n,rex begonia
n12361946,eng-30-12361946-n,king begonia
n12361946,eng-30-12361946-n,painted-leaf begonia
n12361946,eng-30-12361946-n,beefsteak geranium
n12361946,eng-30-12361946-n,Begonia rex
n12362274,eng-30-12362274-n,wax begonia
n12362274,eng-30-12362274-n,Begonia semperflorens
n12363301,eng-30-12363301-n,dillenia
n12364604,eng-30-12364604-n,poon
n12364940,eng-30-12364940-n,calaba
n12364940,eng-30-12364940-n,Santa Maria tree
n12364940,eng-30-12364940-n,Calophyllum calaba
n12365285,eng-30-12365285-n,laurelwood
