key	wordnet_id	synonyms
n10484858	eng-30-10484858-n	aanklager, officier van justitie
n10485883	eng-30-10485883-n	
n10487182	eng-30-10487182-n	
n10488656	eng-30-10488656-n	
n10489426	eng-30-10489426-n	
n10493419	eng-30-10493419-n	
n10493685	eng-30-10493685-n	poppenspeler
n10495421	eng-30-10495421-n	
n10495555	eng-30-10495555-n	dealer, drugdealer, drugsdealer
n10497645	eng-30-10497645-n	
n10498816	eng-30-10498816-n	
n10499355	eng-30-10499355-n	koningin
n10499857	eng-30-10499857-n	dame, vorstin, koningin
n10502329	eng-30-10502329-n	
n10504090	eng-30-10504090-n	
n10504206	eng-30-10504206-n	
n10505942	eng-30-10505942-n	
n10506544	eng-30-10506544-n	boerenknecht
n10506915	eng-30-10506915-n	
n10507482	eng-30-10507482-n	
n10508710	eng-30-10508710-n	leesboek
n10509063	eng-30-10509063-n	
n10512372	eng-30-10512372-n	
n10513823	eng-30-10513823-n	roodharige, rode, rooie
n10514121	eng-30-10514121-n	
n10517137	eng-30-10517137-n	
n10519494	eng-30-10519494-n	
n10521662	eng-30-10521662-n	verslaggever, rapporteur
n10522035	eng-30-10522035-n	representant, vertegenwoordiger
n10522324	eng-30-10522324-n	onverlaat
n10522759	eng-30-10522759-n	terugwinnaar, redder
n10523341	eng-30-10523341-n	
n10524076	eng-30-10524076-n	
n10525436	eng-30-10525436-n	kleinhandelaar, detaillist, middenstander, neringdoende, wederverkoper, winkelier
n10525617	eng-30-10525617-n	gepensioneerde
n10528023	eng-30-10528023-n	
n10529231	eng-30-10529231-n	miljonair, rijke
n10530150	eng-30-10530150-n	
n10530383	eng-30-10530383-n	
n10530571	eng-30-10530571-n	
n10530959	eng-30-10530959-n	
n10531109	eng-30-10531109-n	rechterhand
n10536416	eng-30-10536416-n	
n10540114	eng-30-10540114-n	
n10541833	eng-30-10541833-n	
n10542761	eng-30-10542761-n	hardloper, loper
n10542888	eng-30-10542888-n	hardloper
n10543161	eng-30-10543161-n	
n10544232	eng-30-10544232-n	
n10546633	eng-30-10546633-n	bemanninslid, dekzwabber, janmaat, jantje, maat, matroos, pekbroek, pikbroek, varensman, zeeman, zeevaarder
n10548537	eng-30-10548537-n	verkoper
n10548681	eng-30-10548681-n	verkoper, winkelbediende
n10550369	eng-30-10550369-n	
n10553235	eng-30-10553235-n	wandelaar
n10556518	eng-30-10556518-n	intrigant, samenzweerder
n10557854	eng-30-10557854-n	studente, studerende, student
n10559009	eng-30-10559009-n	
n10559508	eng-30-10559508-n	schoolkameraad, schoolmakker, schoolvriend
n10559996	eng-30-10559996-n	leermeester
n10563314	eng-30-10563314-n	
n10563403	eng-30-10563403-n	
n10564098	eng-30-10564098-n	
n10566072	eng-30-10566072-n	beeldhouwer
n10568358	eng-30-10568358-n	achterneef
n10569179	eng-30-10569179-n	
n10570019	eng-30-10570019-n	secretaris-generaal
n10570704	eng-30-10570704-n	
n10572706	eng-30-10572706-n	
n10572889	eng-30-10572889-n	
n10574538	eng-30-10574538-n	
n10575463	eng-30-10575463-n	
n10576962	eng-30-10576962-n	
n10577284	eng-30-10577284-n	handelaar, marketeer, verkoopster, verkoper
n10577710	eng-30-10577710-n	
n10578021	eng-30-10578021-n	
n10578162	eng-30-10578162-n	priesterstudent, seminarist
n10578471	eng-30-10578471-n	senator
n10580030	eng-30-10580030-n	separatist
n10580437	eng-30-10580437-n	
n10582604	eng-30-10582604-n	
n10582746	eng-30-10582746-n	krijgsman, militair
n10585077	eng-30-10585077-n	
n10585217	eng-30-10585217-n	doodgraver, grafdelver, koster, kosteres
n10588357	eng-30-10588357-n	sheik, sjeik
n10588965	eng-30-10588965-n	
n10590146	eng-30-10590146-n	
n10593521	eng-30-10593521-n	
n10594857	eng-30-10594857-n	
n10595164	eng-30-10595164-n	broer
n10595647	eng-30-10595647-n	zieke
n10599806	eng-30-10599806-n	zanger, zangeres
n10603851	eng-30-10603851-n	
n10604275	eng-30-10604275-n	
n10604634	eng-30-10604634-n	scepticus
n10604979	eng-30-10604979-n	
n10605253	eng-30-10605253-n	skiër, wintersporter
n10610850	eng-30-10610850-n	
n10613996	eng-30-10613996-n	beauty, bout, schone, schoonheid, seksbom
n10614629	eng-30-10614629-n	metaalbewerker, smid
n10618342	eng-30-10618342-n	voetballer
n10618848	eng-30-10618848-n	socialiste, socialist
n10619492	eng-30-10619492-n	
n10619642	eng-30-10619642-n	
n10620586	eng-30-10620586-n	
n10620758	eng-30-10620758-n	socioloog
n10621400	eng-30-10621400-n	
n10622053	eng-30-10622053-n	soldate, heilsoldate, soldaat, heilsoldaat
n10624310	eng-30-10624310-n	
n10627252	eng-30-10627252-n	
n10628644	eng-30-10628644-n	monarch, vorst
n10629939	eng-30-10629939-n	
n10631131	eng-30-10631131-n	moedertaalspreker
n10632576	eng-30-10632576-n	specialist
n10633450	eng-30-10633450-n	getuige, kijker, toekijker, toeschouwer
n10635788	eng-30-10635788-n	
n10638922	eng-30-10638922-n	jachtliefhebber, nimrod, sportman, sportvrouw
n10641223	eng-30-10641223-n	
n10642596	eng-30-10642596-n	
n10643937	eng-30-10643937-n	
n10644598	eng-30-10644598-n	kaderlid, personeelslid, redactielid, staflid
n10645017	eng-30-10645017-n	
n10646780	eng-30-10646780-n	stotteraar
n10648696	eng-30-10648696-n	hoofdrolspeler
n10654932	eng-30-10654932-n	
n10655594	eng-30-10655594-n	steward
n10659042	eng-30-10659042-n	stoker
n10661563	eng-30-10661563-n	strateeg
n10665587	eng-30-10665587-n	bink, haan, haantje, he-man, macho, mannetjesputter
n10667477	eng-30-10667477-n	
n10669991	eng-30-10669991-n	ondergeschikte
n10671613	eng-30-10671613-n	ambtsopvolger, opvolger
n10671736	eng-30-10671736-n	
n10672371	eng-30-10672371-n	
n10672662	eng-30-10672662-n	
n10674130	eng-30-10674130-n	minnaar, huwelijkskandidaat
n10674713	eng-30-10674713-n	
n10676018	eng-30-10676018-n	superieur, meerdere
n10676434	eng-30-10676434-n	
n10679174	eng-30-10679174-n	chirurg, slager
n10680609	eng-30-10680609-n	douane, douanebeambte, douanier, grensbewaker, grenswacht, grenswachter
n10682713	eng-30-10682713-n	
n10682953	eng-30-10682953-n	geliefde, ware liefde, sweetie, honnepon, honneponnie, meisje
n10685398	eng-30-10685398-n	
n10686073	eng-30-10686073-n	sympathisant
n10688356	eng-30-10688356-n	tacticus
n10689306	eng-30-10689306-n	
n10690648	eng-30-10690648-n	
n10692090	eng-30-10692090-n	
n10693334	eng-30-10693334-n	
n10694258	eng-30-10694258-n	instructeur, leermeester, lerares, schoolmeester, docent, frik, leraar, onderwijzer, schoolfrik, schoolvos
n10694939	eng-30-10694939-n	
n10696101	eng-30-10696101-n	
n10696508	eng-30-10696508-n	
n10698368	eng-30-10698368-n	
n10699981	eng-30-10699981-n	
n10700201	eng-30-10700201-n	bewoner, pachter, huurder
n10701180	eng-30-10701180-n	tennisspeler
n10702167	eng-30-10702167-n	
n10702615	eng-30-10702615-n	
n10703336	eng-30-10703336-n	erflater, legator
n10705615	eng-30-10705615-n	theoloog
n10707233	eng-30-10707233-n	heler, arts, genezer, therapeut
n10708454	eng-30-10708454-n	
n10709529	eng-30-10709529-n	
n10710913	eng-30-10710913-n	tegelzetter
n10711766	eng-30-10711766-n	
n10712229	eng-30-10712229-n	
n10716576	eng-30-10716576-n	
n10718131	eng-30-10718131-n	toeriste, toerist, vakantieganger
n10720453	eng-30-10720453-n	handelaar, koopman, koopvrouw
n10720964	eng-30-10720964-n	
n10721321	eng-30-10721321-n	
n10722575	eng-30-10722575-n	trainster, oefenmeester, trainer
n10722965	eng-30-10722965-n	verraadster, verrader
n10726031	eng-30-10726031-n	tootsie, transvestiet, travestiet
n10728624	eng-30-10728624-n	stamgenoot
n10728998	eng-30-10728998-n	
n10730728	eng-30-10730728-n	
n10732010	eng-30-10732010-n	trommelduif, trompettist
n10734394	eng-30-10734394-n	tweelings-, tweeling
n10734891	eng-30-10734891-n	
n10737103	eng-30-10737103-n	
n10739391	eng-30-10739391-n	
n10740868	eng-30-10740868-n	parvenu, nieuwkomeling, arrivé
n10741152	eng-30-10741152-n	
n10741367	eng-30-10741367-n	bengel, egel, straatjongen
n10742997	eng-30-10742997-n	
n10744164	eng-30-10744164-n	recreant
n10745006	eng-30-10745006-n	afscheids, de student die spreekt tijdens de afsluitceremonie, klas eerste
n10745770	eng-30-10745770-n	
n10746931	eng-30-10746931-n	springer
n10748620	eng-30-10748620-n	dignitaris, hoge, hoogwaardigheidsbekleder, piet, waardigheidsbekleder
n10749928	eng-30-10749928-n	
n10750031	eng-30-10750031-n	
n10750188	eng-30-10750188-n	
n10751265	eng-30-10751265-n	vicepresident
n10753442	eng-30-10753442-n	dorpeling
n10754189	eng-30-10754189-n	drankslijter, slijter, wijnhandelaar, wijnkoper
n10755080	eng-30-10755080-n	altviolist
n10757492	eng-30-10757492-n	Visualizer
n10761190	eng-30-10761190-n	reiziger
n10762212	eng-30-10762212-n	Twijfelaar
n10763075	eng-30-10763075-n	zwerver
n10764719	eng-30-10764719-n	
n10765679	eng-30-10765679-n	wandelaar, rabauw, woesteling
n10768903	eng-30-10768903-n	
n10773665	eng-30-10773665-n	lasser, lasapparaat
n10780284	eng-30-10780284-n	weduwe
n10780632	eng-30-10780632-n	echtgenote, vrouw
n10782471	eng-30-10782471-n	vleugelspeler
n10782940	eng-30-10782940-n	winnares
n10787470	eng-30-10787470-n	dame, juffrouw, mevrouw, tante, vrouw
n10788852	eng-30-10788852-n	
n10791115	eng-30-10791115-n	
n10791221	eng-30-10791221-n	werkman, arbeider, werker
n10792335	eng-30-10792335-n	vereerder
n10792856	eng-30-10792856-n	sloper
n10793570	eng-30-10793570-n	
n10794014	eng-30-10794014-n	auteur, schrijfster, schrijver
n10804287	eng-30-10804287-n	jongeman
n10804636	eng-30-10804636-n	
n10806113	eng-30-10806113-n	
n11487732	eng-30-11487732-n	bijzon, parhelium
n11532682	eng-30-11532682-n	
n11536673	eng-30-11536673-n	
n11545350	eng-30-11545350-n	
n11545524	eng-30-11545524-n	
n11545714	eng-30-11545714-n	varens, varen
n11547562	eng-30-11547562-n	
n11552133	eng-30-11552133-n	bedektbloemige planten, sporenplant, sporeplant
n11552806	eng-30-11552806-n	
n11552976	eng-30-11552976-n	tweejarig, biënnale
n11553240	eng-30-11553240-n	
n11598686	eng-30-11598686-n	ephedra
n11599324	eng-30-11599324-n	
n11600372	eng-30-11600372-n	
n11601177	eng-30-11601177-n	
n11601918	eng-30-11601918-n	
n11602478	eng-30-11602478-n	
n11602873	eng-30-11602873-n	
n11603246	eng-30-11603246-n	
n11603835	eng-30-11603835-n	
n11604046	eng-30-11604046-n	
n11608250	eng-30-11608250-n	den, dennenboom
n11609475	eng-30-11609475-n	
n11609684	eng-30-11609684-n	
n11610437	eng-30-11610437-n	
n11611087	eng-30-11611087-n	
n11611233	eng-30-11611233-n	
n11611356	eng-30-11611356-n	
n11611561	eng-30-11611561-n	
n11611758	eng-30-11611758-n	
n11612018	eng-30-11612018-n	arve, alpenden
n11612349	eng-30-11612349-n	
n11612575	eng-30-11612575-n	
n11612923	eng-30-11612923-n	
n11613219	eng-30-11613219-n	
n11613459	eng-30-11613459-n	
n11613692	eng-30-11613692-n	
n11613867	eng-30-11613867-n	
n11614039	eng-30-11614039-n	
n11614250	eng-30-11614250-n	
n11614713	eng-30-11614713-n	
n11615026	eng-30-11615026-n	
n11615387	eng-30-11615387-n	
n11615607	eng-30-11615607-n	
n11615812	eng-30-11615812-n	
n11616486	eng-30-11616486-n	
n11616662	eng-30-11616662-n	
n11616852	eng-30-11616852-n	
n11617090	eng-30-11617090-n	
n11617272	eng-30-11617272-n	
n11617631	eng-30-11617631-n	
n11617878	eng-30-11617878-n	
n11618079	eng-30-11618079-n	
n11618290	eng-30-11618290-n	
n11618525	eng-30-11618525-n	
n11618861	eng-30-11618861-n	lariks, lork, lorkenboom
n11619227	eng-30-11619227-n	
n11619455	eng-30-11619455-n	
n11619845	eng-30-11619845-n	
n11620016	eng-30-11620016-n	
n11620389	eng-30-11620389-n	
n11620673	eng-30-11620673-n	spar
n11621029	eng-30-11621029-n	
n11621281	eng-30-11621281-n	
n11621547	eng-30-11621547-n	
n11621727	eng-30-11621727-n	
n11621950	eng-30-11621950-n	
n11622184	eng-30-11622184-n	
n11622368	eng-30-11622368-n	
n11622591	eng-30-11622591-n	
n11622771	eng-30-11622771-n	
n11623105	eng-30-11623105-n	
n11623815	eng-30-11623815-n	
n11623967	eng-30-11623967-n	
n11624192	eng-30-11624192-n	
n11624531	eng-30-11624531-n	spar
n11625003	eng-30-11625003-n	
n11625223	eng-30-11625223-n	
n11625391	eng-30-11625391-n	
n11625632	eng-30-11625632-n	
n11625804	eng-30-11625804-n	
n11626152	eng-30-11626152-n	
n11626409	eng-30-11626409-n	
n11626585	eng-30-11626585-n	
n11626826	eng-30-11626826-n	
n11627168	eng-30-11627168-n	
n11627512	eng-30-11627512-n	
n11627714	eng-30-11627714-n	
n11627908	eng-30-11627908-n	
n11628087	eng-30-11628087-n	
n11628456	eng-30-11628456-n	
n11630017	eng-30-11630017-n	ceder
n11630489	eng-30-11630489-n	cipres, cipresseboom, cipressenboom
n11631854	eng-30-11631854-n	
n11632167	eng-30-11632167-n	
n11632376	eng-30-11632376-n	
n11632619	eng-30-11632619-n	
n11634736	eng-30-11634736-n	
n11635152	eng-30-11635152-n	
n11635433	eng-30-11635433-n	
n11635830	eng-30-11635830-n	
n11636204	eng-30-11636204-n	
n11636835	eng-30-11636835-n	jeneverbes
n11639084	eng-30-11639084-n	
n11639445	eng-30-11639445-n	
n11640132	eng-30-11640132-n	
n11643835	eng-30-11643835-n	
n11644046	eng-30-11644046-n	
n11644226	eng-30-11644226-n	
n11644462	eng-30-11644462-n	
n11645590	eng-30-11645590-n	
n11645914	eng-30-11645914-n	
n11646167	eng-30-11646167-n	
n11646344	eng-30-11646344-n	
n11646517	eng-30-11646517-n	
n11646694	eng-30-11646694-n	
n11646955	eng-30-11646955-n	
n11647306	eng-30-11647306-n	
n11649150	eng-30-11649150-n	
n11649359	eng-30-11649359-n	
n11649878	eng-30-11649878-n	
n11650558	eng-30-11650558-n	
n11652039	eng-30-11652039-n	
n11652217	eng-30-11652217-n	
n11652376	eng-30-11652376-n	
n11653126	eng-30-11653126-n	
n11653904	eng-30-11653904-n	
n11654293	eng-30-11654293-n	
n11655974	eng-30-11655974-n	
n11656123	eng-30-11656123-n	
n11657585	eng-30-11657585-n	
n11658331	eng-30-11658331-n	
n11658544	eng-30-11658544-n	Matai
n11660300	eng-30-11660300-n	
n11661372	eng-30-11661372-n	taxus, taxusboom, venijnboom
n11661909	eng-30-11661909-n	
n11662128	eng-30-11662128-n	
n11662371	eng-30-11662371-n	
n11662585	eng-30-11662585-n	
n11662937	eng-30-11662937-n	
n11664418	eng-30-11664418-n	
n11665372	eng-30-11665372-n	zaadplanten, bedektzadigen
n11666854	eng-30-11666854-n	
n11668117	eng-30-11668117-n	eenzaadlobbigen
n11669786	eng-30-11669786-n	bloem, floret
n11669921	eng-30-11669921-n	bloem
n11672269	eng-30-11672269-n	
n11672400	eng-30-11672400-n	Wildflower
n11674332	eng-30-11674332-n	bloeiwijze
n11676500	eng-30-11676500-n	stamper
n11677902	eng-30-11677902-n	vruchtlichaam
n11678010	eng-30-11678010-n	
n11680596	eng-30-11680596-n	
n11682659	eng-30-11682659-n	bladknop, Alphekka
n11684264	eng-30-11684264-n	
n11686912	eng-30-11686912-n	
n11689483	eng-30-11689483-n	oliezaad
n11690254	eng-30-11690254-n	
n11691857	eng-30-11691857-n	
n11692265	eng-30-11692265-n	
n11693981	eng-30-11693981-n	
n11694300	eng-30-11694300-n	cherimoya
n11694664	eng-30-11694664-n	zuurzakvrucht, zuurzak
n11695085	eng-30-11695085-n	
n11695599	eng-30-11695599-n	
n11695974	eng-30-11695974-n	
n11696450	eng-30-11696450-n	
n11697560	eng-30-11697560-n	berberis
n11699442	eng-30-11699442-n	
n11699751	eng-30-11699751-n	
n11700058	eng-30-11700058-n	
n11700864	eng-30-11700864-n	
n11702713	eng-30-11702713-n	
n11703669	eng-30-11703669-n	laurier
n11704093	eng-30-11704093-n	laurier
n11704620	eng-30-11704620-n	
n11705171	eng-30-11705171-n	
n11706761	eng-30-11706761-n	avocadoboom, avocado
n11706942	eng-30-11706942-n	
n11707229	eng-30-11707229-n	
n11707827	eng-30-11707827-n	
n11708658	eng-30-11708658-n	
n11709674	eng-30-11709674-n	magnolia
n11710136	eng-30-11710136-n	
n11710393	eng-30-11710393-n	
n11710827	eng-30-11710827-n	
n11711289	eng-30-11711289-n	
n11711537	eng-30-11711537-n	
n11711764	eng-30-11711764-n	
n11712282	eng-30-11712282-n	
n11713164	eng-30-11713164-n	
n11715430	eng-30-11715430-n	
n11715678	eng-30-11715678-n	
n11717399	eng-30-11717399-n	
n11717577	eng-30-11717577-n	
n11718296	eng-30-11718296-n	
n11719286	eng-30-11719286-n	pioen, pioenroos
n11720353	eng-30-11720353-n	ranonkel, boterbloem
n11720643	eng-30-11720643-n	
n11720891	eng-30-11720891-n	ranonkel
n11721337	eng-30-11721337-n	speenkruid
n11721642	eng-30-11721642-n	
n11722036	eng-30-11722036-n	
n11722342	eng-30-11722342-n	
n11722466	eng-30-11722466-n	
n11722621	eng-30-11722621-n	
n11722982	eng-30-11722982-n	monnikskap
n11723770	eng-30-11723770-n	zilverkaars
n11723986	eng-30-11723986-n	
n11724660	eng-30-11724660-n	
n11725015	eng-30-11725015-n	anemoon, kompasroos, windroos
n11725311	eng-30-11725311-n	
n11725480	eng-30-11725480-n	
n11725623	eng-30-11725623-n	
n11725821	eng-30-11725821-n	
n11725973	eng-30-11725973-n	sneeuwklokje
n11726269	eng-30-11726269-n	
n11726707	eng-30-11726707-n	
n11727091	eng-30-11727091-n	akelei
n11727358	eng-30-11727358-n	
n11727540	eng-30-11727540-n	
n11727738	eng-30-11727738-n	
n11728099	eng-30-11728099-n	
n11729478	eng-30-11729478-n	clematis
n11730015	eng-30-11730015-n	
n11730458	eng-30-11730458-n	
n11730602	eng-30-11730602-n	
n11730933	eng-30-11730933-n	
n11731157	eng-30-11731157-n	
n11731659	eng-30-11731659-n	
n11732567	eng-30-11732567-n	
n11733054	eng-30-11733054-n	ridderspoor
n11733548	eng-30-11733548-n	
n11735053	eng-30-11735053-n	
n11735570	eng-30-11735570-n	
n11735977	eng-30-11735977-n	
n11736694	eng-30-11736694-n	
n11737534	eng-30-11737534-n	
n11738547	eng-30-11738547-n	
n11739365	eng-30-11739365-n	
n11739978	eng-30-11739978-n	
n11741175	eng-30-11741175-n	
n11741350	eng-30-11741350-n	
n11745817	eng-30-11745817-n	
n11748002	eng-30-11748002-n	peul, peulvrucht
n11748811	eng-30-11748811-n	
n11750508	eng-30-11750508-n	
n11752798	eng-30-11752798-n	
n11752937	eng-30-11752937-n	
n11753143	eng-30-11753143-n	
n11753355	eng-30-11753355-n	
n11753700	eng-30-11753700-n	
n11754893	eng-30-11754893-n	
n11756092	eng-30-11756092-n	acacia
n11756669	eng-30-11756669-n	
n11756870	eng-30-11756870-n	
n11757190	eng-30-11757190-n	
n11757653	eng-30-11757653-n	
n11757851	eng-30-11757851-n	
n11758276	eng-30-11758276-n	
n11758483	eng-30-11758483-n	
n11758799	eng-30-11758799-n	
n11759224	eng-30-11759224-n	
n11759404	eng-30-11759404-n	
n11759609	eng-30-11759609-n	Siris
n11759853	eng-30-11759853-n	
n11760785	eng-30-11760785-n	
n11761202	eng-30-11761202-n	
n11761650	eng-30-11761650-n	
n11762433	eng-30-11762433-n	
n11762927	eng-30-11762927-n	
n11767354	eng-30-11767354-n	
n11769176	eng-30-11769176-n	
n11769621	eng-30-11769621-n	
n11770256	eng-30-11770256-n	
n11771147	eng-30-11771147-n	
n11771539	eng-30-11771539-n	
n11772408	eng-30-11772408-n	maagdenpalm
n11772879	eng-30-11772879-n	
n11773987	eng-30-11773987-n	
n11774513	eng-30-11774513-n	
n11777080	eng-30-11777080-n	
n11779300	eng-30-11779300-n	aronskelk
n11780148	eng-30-11780148-n	
n11781176	eng-30-11781176-n	
n11782036	eng-30-11782036-n	flapoor
n11782761	eng-30-11782761-n	
n11783920	eng-30-11783920-n	
n11784497	eng-30-11784497-n	
n11785668	eng-30-11785668-n	
n11786131	eng-30-11786131-n	
n11786539	eng-30-11786539-n	
n11788727	eng-30-11788727-n	
n11789066	eng-30-11789066-n	
n11789438	eng-30-11789438-n	
n11789962	eng-30-11789962-n	
n11790788	eng-30-11790788-n	
n11791341	eng-30-11791341-n	
n11791569	eng-30-11791569-n	
n11792029	eng-30-11792029-n	
n11792341	eng-30-11792341-n	
n11792742	eng-30-11792742-n	
n11793403	eng-30-11793403-n	
n11793779	eng-30-11793779-n	
n11794519	eng-30-11794519-n	kroos
n11797321	eng-30-11797321-n	
n11800236	eng-30-11800236-n	ginseng
n11801392	eng-30-11801392-n	
n11802800	eng-30-11802800-n	
n11805544	eng-30-11805544-n	
n11805956	eng-30-11805956-n	
n11806219	eng-30-11806219-n	
