key,wordnet_id,lemma,translation
n12321077,eng-30-12321077-n,Carya illinoinsis,Carya illinoinsis
n12322501,eng-30-12322501-n,wing nut,vleugelmoer
n12322501,eng-30-12322501-n,wing-nut,vleugelmoer
n12324388,eng-30-12324388-n,bush willow,bush wilg
n12324388,eng-30-12324388-n,Combretum appiculatum,Combretum appiculatum
n12325234,eng-30-12325234-n,white mangrove,witte mangrove
n12325234,eng-30-12325234-n,Laguncularia racemosa,Laguncularia racemosa
n12327846,eng-30-12327846-n,brazil nut,paranoot
n12327846,eng-30-12327846-n,brazil-nut tree,brazil-notenboom
n12327846,eng-30-12327846-n,Bertholletia excelsa,Bertholletia excelsa
n12328567,eng-30-12328567-n,purple loosestrife,kattestaart
n12328567,eng-30-12328567-n,spiked loosestrife,spiked kattenstaart
n12328567,eng-30-12328567-n,Lythrum salicaria,grote kattenstaart
n12329260,eng-30-12329260-n,crape myrtle,krip mirte
n12329260,eng-30-12329260-n,crepe myrtle,crêpe mirte
n12329260,eng-30-12329260-n,crepe flower,crepe bloem
n12329260,eng-30-12329260-n,Lagerstroemia indica,Lagerstroemia indica
n12329473,eng-30-12329473-n,Queen's crape myrtle,Queen's krip mirte
n12329473,eng-30-12329473-n,pride-of-India,trots-of-India
n12329473,eng-30-12329473-n,Lagerstroemia speciosa,Lagerstroemia speciosa
n12330469,eng-30-12330469-n,myrtle,mirte
n12330891,eng-30-12330891-n,bayberry,bayberry
n12330891,eng-30-12330891-n,bay-rum tree,bay-rum tree
n12330891,eng-30-12330891-n,Jamaica bayberry,Jamaica bayberry
n12330891,eng-30-12330891-n,wild cinnamon,wild kaneel
n12330891,eng-30-12330891-n,Pimenta acris,Pimenta acris
n12331655,eng-30-12331655-n,sour cherry,zure kers
n12331655,eng-30-12331655-n,Eugenia corynantha,Eugenia corynantha
n12332030,eng-30-12332030-n,Surinam cherry,De kers van Suriname
n12332030,eng-30-12332030-n,pitanga,pitanga
n12332030,eng-30-12332030-n,Eugenia uniflora,Surinaamse kers
n12333053,eng-30-12333053-n,jaboticaba,jaboticaba
n12333053,eng-30-12333053-n,jaboticaba tree,jaboticaba boom
n12333053,eng-30-12333053-n,Myrciaria cauliflora,Myrciaria cauliflora
n12333530,eng-30-12333530-n,guava,guava
n12333530,eng-30-12333530-n,true guava,ware guave
n12333530,eng-30-12333530-n,guava bush,guave bush
n12333530,eng-30-12333530-n,Psidium guajava,guave
n12333771,eng-30-12333771-n,guava,guava
n12333771,eng-30-12333771-n,strawberry guava,aardbeiguave
n12333771,eng-30-12333771-n,yellow cattley guava,geel cattley guave
n12333771,eng-30-12333771-n,Psidium littorale,Psidium littorale
n12333961,eng-30-12333961-n,cattley guava,cattley guave
n12333961,eng-30-12333961-n,purple strawberry guava,paars aardbeiguave
n12333961,eng-30-12333961-n,Psidium cattleianum,Psidium cattleianum
n12333961,eng-30-12333961-n,Psidium littorale longipes,Psidium littorale longipes
n12334293,eng-30-12334293-n,gum tree,eucalyptus
n12334293,eng-30-12334293-n,gum,gom
n12334891,eng-30-12334891-n,eucalyptus,eucalyptus
n12334891,eng-30-12334891-n,eucalypt,eucalyptus
n12334891,eng-30-12334891-n,eucalyptus tree,eucalyptusboom
n12335483,eng-30-12335483-n,flooded gum,overspoeld gom
n12335664,eng-30-12335664-n,mallee,mallee
n12336092,eng-30-12336092-n,red gum,rood tandvlees
n12336092,eng-30-12336092-n,peppermint,pepermunt
n12336092,eng-30-12336092-n,peppermint gum,pepermunt gum
n12336092,eng-30-12336092-n,Eucalyptus amygdalina,Eucalyptus amygdalina
n12336224,eng-30-12336224-n,red gum,rood tandvlees
n12336224,eng-30-12336224-n,marri,marri
n12336224,eng-30-12336224-n,Eucalyptus calophylla,Eucalyptus calophylla
n12336333,eng-30-12336333-n,river red gum,rivier rood tandvlees
n12336333,eng-30-12336333-n,river gum,rivier gom
n12336333,eng-30-12336333-n,Eucalyptus camaldulensis,Eucalyptus camaldulensis
n12336333,eng-30-12336333-n,Eucalyptus rostrata,Eucalyptus rostrata
n12336727,eng-30-12336727-n,snow gum,snowgum
n12336727,eng-30-12336727-n,ghost gum,ghost gum
n12336727,eng-30-12336727-n,white ash,witte as
n12336727,eng-30-12336727-n,Eucalyptus coriacea,Eucalyptus coriacea
n12336727,eng-30-12336727-n,Eucalyptus pauciflora,Eucalyptus pauciflora
n12336973,eng-30-12336973-n,alpine ash,alpine ash
n12336973,eng-30-12336973-n,mountain oak,zomereik
n12336973,eng-30-12336973-n,Eucalyptus delegatensis,Eucalyptus delegatensis
n12337391,eng-30-12337391-n,white mountain ash,witte berg ash
n12337391,eng-30-12337391-n,Eucalyptus fraxinoides,Eucalyptus fraxinoides
n12337617,eng-30-12337617-n,blue gum,blue gum
n12337617,eng-30-12337617-n,fever tree,koorts boom
n12337617,eng-30-12337617-n,Eucalyptus globulus,Eucalyptus globulus
n12338146,eng-30-12338146-n,spotted gum,gespot gom
n12338146,eng-30-12338146-n,Eucalyptus maculata,Eucalyptus maculata
n12338258,eng-30-12338258-n,lemon-scented gum,-Citroen geurende gum
n12338258,eng-30-12338258-n,Eucalyptus citriodora,Eucalyptus citriodora
n12338258,eng-30-12338258-n,Eucalyptus maculata citriodora,Eucalyptus maculata citriodora
n12338796,eng-30-12338796-n,mountain ash,Berg as
n12338796,eng-30-12338796-n,Eucalyptus regnans,Eucalyptus regnans
n12338979,eng-30-12338979-n,manna gum,manna gom
n12338979,eng-30-12338979-n,Eucalyptus viminalis,suikereucalyptus
n12340383,eng-30-12340383-n,tupelo,tupelo
n12340383,eng-30-12340383-n,tupelo tree,tupelo boom
n12342299,eng-30-12342299-n,willowherb,willowherb
n12344283,eng-30-12344283-n,evening primrose,teunisbloem
n12344483,eng-30-12344483-n,common evening primrose,gemeenschappelijke teunisbloem
n12344483,eng-30-12344483-n,German rampion,Duitse rampion
n12344483,eng-30-12344483-n,Oenothera biennis,middelste teunisbloem
n12344700,eng-30-12344700-n,sundrops,Sundrops
n12344700,eng-30-12344700-n,Oenothera fruticosa,Oenothera fruticosa
n12344837,eng-30-12344837-n,Missouri primrose,Missouri sleutelbloem
n12344837,eng-30-12344837-n,Ozark sundrops,Ozark Sundrops
n12344837,eng-30-12344837-n,Oenothera macrocarpa,Oenothera macrocarpa
n12346578,eng-30-12346578-n,daphne,daphne
n12349711,eng-30-12349711-n,Medinilla magnifica,Medinilla magnifica
n12350032,eng-30-12350032-n,deer grass,gras herten
n12350032,eng-30-12350032-n,meadow beauty,weide schoonheid
n12350758,eng-30-12350758-n,canna,canna
n12352639,eng-30-12352639-n,dwarf banana,dwerg banaan
n12352639,eng-30-12352639-n,Musa acuminata,babybanaan
n12352844,eng-30-12352844-n,Japanese banana,Japanse banaan
n12352844,eng-30-12352844-n,Musa basjoo,Musa basjoo
n12352990,eng-30-12352990-n,plantain,weegbree
n12352990,eng-30-12352990-n,plantain tree,bananenboom
n12352990,eng-30-12352990-n,Musa paradisiaca,Musa paradisiaca
n12353203,eng-30-12353203-n,edible banana,eetbare banaan
n12353203,eng-30-12353203-n,Musa paradisiaca sapientum,Musa paradisiaca sapientum
n12353754,eng-30-12353754-n,Abyssinian banana,Abessijnse banaan
n12353754,eng-30-12353754-n,Ethiopian banana,Ethiopische banaan
n12353754,eng-30-12353754-n,Ensete ventricosum,Ensete ventricosum
n12353754,eng-30-12353754-n,Musa ensete,Musa Ensete
n12356023,eng-30-12356023-n,common ginger,gemeenschappelijke gember
n12356023,eng-30-12356023-n,Canton ginger,Canton gember
n12356023,eng-30-12356023-n,stem ginger,stemgember
n12356023,eng-30-12356023-n,Zingiber officinale,Zingiber officinale
n12356960,eng-30-12356960-n,galangal,laos
n12356960,eng-30-12356960-n,Alpinia galanga,Alpinia galanga
n12357485,eng-30-12357485-n,shellflower,shellflower
n12357485,eng-30-12357485-n,shall-flower,zal-flower
n12357485,eng-30-12357485-n,shell ginger,shell gember
n12357485,eng-30-12357485-n,Alpinia Zerumbet,Alpinia zerumbet
n12357485,eng-30-12357485-n,Alpinia speciosa,Alpinia speciosa
n12357485,eng-30-12357485-n,Languas speciosa,Languas speciosa
n12357968,eng-30-12357968-n,grains of paradise,korrels van het paradijs
n12357968,eng-30-12357968-n,Guinea grains,Guinea granen
n12357968,eng-30-12357968-n,Guinea pepper,Guinea peper
n12357968,eng-30-12357968-n,melagueta pepper,melagueta peper
n12357968,eng-30-12357968-n,Aframomum melegueta,Aframomum melegueta
n12360684,eng-30-12360684-n,tuberous begonia,knolbegonia
n12360958,eng-30-12360958-n,Christmas begonia,Kerstmis begonia
n12360958,eng-30-12360958-n,blooming-fool begonia,blooming-fool begonia
n12360958,eng-30-12360958-n,Begonia cheimantha,Begonia cheimantha
n12361135,eng-30-12361135-n,angel-wing begonia,angel-wing begonia
n12361135,eng-30-12361135-n,Begonia cocchinea,Begonia cocchinea
n12361946,eng-30-12361946-n,rex begonia,rex begonia
n12361946,eng-30-12361946-n,king begonia,koning begonia
n12361946,eng-30-12361946-n,painted-leaf begonia,geschilderd-blad begonia
n12361946,eng-30-12361946-n,beefsteak geranium,biefstuk geranium
n12361946,eng-30-12361946-n,Begonia rex,Begonia rex
n12362274,eng-30-12362274-n,wax begonia,wax begonia
n12362274,eng-30-12362274-n,Begonia semperflorens,Begonia semperflorens
n12363301,eng-30-12363301-n,dillenia,Dillenia
n12364604,eng-30-12364604-n,poon,poon
n12364940,eng-30-12364940-n,calaba,Calaba
n12364940,eng-30-12364940-n,Santa Maria tree,Santa Maria boom
n12364940,eng-30-12364940-n,Calophyllum calaba,Calophyllum Calaba
n12365285,eng-30-12365285-n,laurelwood,Laurelwood
n12365285,eng-30-12365285-n,lancewood tree,Lancewood boom
n12365285,eng-30-12365285-n,Calophyllum candidissimum,Calophyllum candidissimum
n12365900,eng-30-12365900-n,clusia,Clusia
n12366870,eng-30-12366870-n,gamboge tree,guttegom boom
n12366870,eng-30-12366870-n,Garcinia hanburyi,Garcinia hanburyi
n12366870,eng-30-12366870-n,Garcinia cambogia,Garcinia Cambogia
n12366870,eng-30-12366870-n,Garcinia gummi-gutta,Garcinia gummi-gutta
n12367611,eng-30-12367611-n,St John's wort,Sint-janskruid
n12368028,eng-30-12368028-n,common St John's wort,gemeenschappelijke sint-janskruid
n12368028,eng-30-12368028-n,tutsan,Sint-Janskruid
n12368028,eng-30-12368028-n,Hypericum androsaemum,Hypericum androsaemum
n12368257,eng-30-12368257-n,great St John's wort,grote sint-janskruid
n12368257,eng-30-12368257-n,Hypericum ascyron,Hypericum ascyron
n12368257,eng-30-12368257-n,Hypericum pyramidatum,Hypericum pyramidatum
n12368451,eng-30-12368451-n,creeping St John's wort,kruipend sint-janskruid
n12368451,eng-30-12368451-n,Hypericum calycinum,Hypericum calycinum
n12369309,eng-30-12369309-n,klammath weed,klammath weed
n12369309,eng-30-12369309-n,Hypericum perforatum,Hypericum perforatum
n12369476,eng-30-12369476-n,shrubby St John's wort,shrubby sint-janskruid
n12369476,eng-30-12369476-n,Hypericum prolificum,Hypericum prolificum
n12369476,eng-30-12369476-n,Hypericum spathulatum,Hypericum spathulatum
n12369665,eng-30-12369665-n,St Peter's wort,St Peter's wort
n12369665,eng-30-12369665-n,Hypericum tetrapterum,Hypericum tetrapterum
n12369665,eng-30-12369665-n,Hypericum maculatum,Hypericum maculatum
n12369845,eng-30-12369845-n,marsh St-John's wort,moeras St-janskruid
n12369845,eng-30-12369845-n,Hypericum virginianum,Hypericum virginianum
n12370174,eng-30-12370174-n,mammee apple,Mammee appel
n12370174,eng-30-12370174-n,mammee,Mammee
n12370174,eng-30-12370174-n,mamey,mamey
n12370174,eng-30-12370174-n,mammee tree,Mammee boom
n12370174,eng-30-12370174-n,Mammea americana,amerikaanse mammi-appel
n12371202,eng-30-12371202-n,bower actinidia,prieel actinidia
n12371202,eng-30-12371202-n,tara vine,tara wijnstok
n12371202,eng-30-12371202-n,Actinidia arguta,mini-kiwi
n12371439,eng-30-12371439-n,Chinese gooseberry,Chinese kruisbes
n12371439,eng-30-12371439-n,kiwi,kiwi
n12371439,eng-30-12371439-n,kiwi vine,kiwi wijnstok
n12371439,eng-30-12371439-n,Actinidia chinensis,Actinidia chinensis
n12371439,eng-30-12371439-n,Actinidia deliciosa,Actinidia deliciosa
n12374418,eng-30-12374418-n,rockrose,rockrose
n12374418,eng-30-12374418-n,rock rose,cistusroos
n12377198,eng-30-12377198-n,dipterocarp,dipterocarp
n12381511,eng-30-12381511-n,candlewood,candlewood
n12383737,eng-30-12383737-n,granadilla,granadilla
n12383737,eng-30-12383737-n,purple granadillo,paars Granadillo
n12383737,eng-30-12383737-n,Passiflora edulis,Passiflora edulis
n12383894,eng-30-12383894-n,granadilla,granadilla
n12383894,eng-30-12383894-n,sweet granadilla,zoete granadilla
n12383894,eng-30-12383894-n,Passiflora ligularis,Passiflora ligularis
n12384037,eng-30-12384037-n,granadilla,granadilla
n12384037,eng-30-12384037-n,giant granadilla,markoeza
n12384037,eng-30-12384037-n,Passiflora quadrangularis,Passiflora quadrangularis
n12384227,eng-30-12384227-n,maypop,maypop
n12384227,eng-30-12384227-n,Passiflora incarnata,Passiflora incarnata
n12384375,eng-30-12384375-n,Jamaica honeysuckle,Jamaica kamperfoelie
n12384375,eng-30-12384375-n,yellow granadilla,gele granadilla
n12384375,eng-30-12384375-n,Passiflora laurifolia,Passiflora laurifolia
n12384680,eng-30-12384680-n,sweet calabash,zoete kalebas
n12384680,eng-30-12384680-n,Passiflora maliformis,Passiflora maliformis
n12384839,eng-30-12384839-n,love-in-a-mist,liefde-in-a-mist
n12384839,eng-30-12384839-n,running pop,running pop
n12384839,eng-30-12384839-n,wild water lemon,wild water lemon
n12384839,eng-30-12384839-n,Passiflora foetida,Passiflora foetida
n12385429,eng-30-12385429-n,reseda,reseda
n12387633,eng-30-12387633-n,viola,altviool
n12388143,eng-30-12388143-n,field pansy,akkerviooltje
n12388143,eng-30-12388143-n,heartsease,viooltje
n12388143,eng-30-12388143-n,Viola arvensis,Akkerviooltje
n12388858,eng-30-12388858-n,dog violet,dog violet
n12388858,eng-30-12388858-n,heath violet,heath violet
n12388858,eng-30-12388858-n,Viola canina,hondsviooltje
n12388989,eng-30-12388989-n,horned violet,gehoornde violet
n12388989,eng-30-12388989-n,tufted pansy,getuft viooltje
n12388989,eng-30-12388989-n,Viola cornuta,hoornviooltje
n12389130,eng-30-12389130-n,two-eyed violet,twee ogen violet
n12389130,eng-30-12389130-n,heartsease,viooltje
n12389130,eng-30-12389130-n,Viola ocellata,Viola ocellata
n12389501,eng-30-12389501-n,bird's-foot violet,vogelpootje violet
n12389501,eng-30-12389501-n,pansy violet,viooltje violet
n12389501,eng-30-12389501-n,Johnny-jump-up,Johnny-jump-up
n12389501,eng-30-12389501-n,wood violet,hout violet
n12389501,eng-30-12389501-n,Viola pedata,Viola pedata
n12389727,eng-30-12389727-n,downy yellow violet,donzig geel violet
n12389727,eng-30-12389727-n,Viola pubescens,Viola pubescens
n12389932,eng-30-12389932-n,long-spurred violet,lange aangespoord violet
n12389932,eng-30-12389932-n,Viola rostrata,Viola rostrata
n12390099,eng-30-12390099-n,pale violet,bleke violet
n12390099,eng-30-12390099-n,striped violet,striped violet
n12390099,eng-30-12390099-n,cream violet,cream violet
n12390099,eng-30-12390099-n,Viola striata,Viola striata
n12390314,eng-30-12390314-n,hedge violet,hedge violet
n12390314,eng-30-12390314-n,wood violet,hout violet
n12390314,eng-30-12390314-n,Viola sylvatica,Viola sylvatica
n12390314,eng-30-12390314-n,Viola reichenbachiana,Viola reichenbachiana
n12400489,eng-30-12400489-n,breadfruit,breadfruit
n12400489,eng-30-12400489-n,breadfruit tree,broodboom
n12400489,eng-30-12400489-n,Artocarpus communis,Artocarpus communis
n12400489,eng-30-12400489-n,Artocarpus altilis,Artocarpus altilis
n12400720,eng-30-12400720-n,jackfruit,jackfruit
n12400720,eng-30-12400720-n,jackfruit tree,jackfruit boom
n12400720,eng-30-12400720-n,Artocarpus heterophyllus,Artocarpus heterophyllus
n12401335,eng-30-12401335-n,fig tree,vijgenboom
n12402051,eng-30-12402051-n,golden fig,gouden fig
n12402051,eng-30-12402051-n,Florida strangler fig,Florida wurgvijg
n12402051,eng-30-12402051-n,strangler fig,stranglerfig
n12402051,eng-30-12402051-n,wild fig,wild fig
n12402051,eng-30-12402051-n,Ficus aurea,Ficus aurea
n12402348,eng-30-12402348-n,banyan,waringin
n12402348,eng-30-12402348-n,banyan tree,Banyan Tree
n12402348,eng-30-12402348-n,banian,banian
n12402348,eng-30-12402348-n,banian tree,banian boom
n12402348,eng-30-12402348-n,Indian banyan,Indian banyan
n12402348,eng-30-12402348-n,East Indian fig tree,Oost-Indische vijgenboom
n12402348,eng-30-12402348-n,Ficus bengalensis,Ficus bengalensis
n12402596,eng-30-12402596-n,pipal,Pipal
n12402596,eng-30-12402596-n,pipal tree,Boddhi boom
n12402596,eng-30-12402596-n,pipul,pipul
n12402596,eng-30-12402596-n,peepul,peepul
n12402596,eng-30-12402596-n,sacred fig,heilige fig
n12402596,eng-30-12402596-n,bo tree,bo boom
n12402596,eng-30-12402596-n,Ficus religiosa,Ficus religiosa
n12403075,eng-30-12403075-n,mistletoe fig,fig maretak
n12403075,eng-30-12403075-n,mistletoe rubber plant,maretak rubberplant
n12403075,eng-30-12403075-n,Ficus diversifolia,Ficus diversifolia
n12403075,eng-30-12403075-n,Ficus deltoidea,Ficus deltoidea
n12403994,eng-30-12403994-n,paper mulberry,papiermoerbei
n12403994,eng-30-12403994-n,Broussonetia papyrifera,Broussonetia papyrifera
n12404729,eng-30-12404729-n,trumpetwood,trumpetwood
n12404729,eng-30-12404729-n,trumpet-wood,trompet-wood
n12404729,eng-30-12404729-n,trumpet tree,trompetboom
n12404729,eng-30-12404729-n,snake wood,slangenhout
n12404729,eng-30-12404729-n,imbauba,imbauba
n12404729,eng-30-12404729-n,Cecropia peltata,cecropia peltata
n12406304,eng-30-12406304-n,winged elm,gevleugeld iep
n12406304,eng-30-12406304-n,wing elm,vleugel iep
n12406304,eng-30-12406304-n,Ulmus alata,Ulmus alata
n12406488,eng-30-12406488-n,American elm,Amerikaanse iep
n12406488,eng-30-12406488-n,white elm,witte iep
n12406488,eng-30-12406488-n,water elm,water elm
n12406488,eng-30-12406488-n,rock elm,rots iep
n12406488,eng-30-12406488-n,Ulmus americana,Ulmus americana
n12406715,eng-30-12406715-n,smooth-leaved elm,gladde-leaved elm
n12406715,eng-30-12406715-n,European field elm,Europese veld iep
n12406715,eng-30-12406715-n,Ulmus carpinifolia,Ulmus carpinifolia
n12406902,eng-30-12406902-n,cedar elm,ceder iep
n12406902,eng-30-12406902-n,Ulmus crassifolia,Ulmus crassifolia
n12407079,eng-30-12407079-n,witch elm,heks iep
n12407079,eng-30-12407079-n,wych elm,Wych elm
n12407079,eng-30-12407079-n,Ulmus glabra,Ruwe iep
n12407222,eng-30-12407222-n,Dutch elm,Nederlandse iep
n12407222,eng-30-12407222-n,Ulmus hollandica,Hollandse iep
n12407545,eng-30-12407545-n,water elm,water elm
n12407545,eng-30-12407545-n,Ulmus laevis,FLADDERIEP
n12407715,eng-30-12407715-n,Chinese elm,Chinese iep
n12407715,eng-30-12407715-n,Ulmus parvifolia,Ulmus parvifolia
n12407890,eng-30-12407890-n,English elm,Engels elm
n12407890,eng-30-12407890-n,European elm,Europese iep
n12407890,eng-30-12407890-n,Ulmus procera,Ulmus procera
n12408077,eng-30-12408077-n,Siberian elm,Siberische iep
n12408077,eng-30-12408077-n,Chinese elm,Chinese iep
n12408077,eng-30-12408077-n,dwarf elm,dwerg iep
n12408077,eng-30-12408077-n,Ulmus pumila,Ulmus pumila
n12408280,eng-30-12408280-n,slippery elm,gladde iep
n12408280,eng-30-12408280-n,red elm,rode iep
n12408280,eng-30-12408280-n,Ulmus rubra,Ulmus rubra
