key	wordnet_id	synonyms	provenance
n12656909	eng-30-12656909-n	salmonberry, spectabilis Rubus	google_translate
n12657082	eng-30-12657082-n	salmonberry, zalmbes, thimbleberry, Rubus parviflorus	google_translate
n12657755	eng-30-12657755-n	wineberry, Rubus phoenicolasius	google_translate
n12658118	eng-30-12658118-n	Berg as	google_translate
n12658308	eng-30-12658308-n	lijsterbes	odwn
n12658481	eng-30-12658481-n	lijsterbes	odwn
n12658603	eng-30-12658603-n	Amerikaanse lijsterbes, Sorbus americana	google_translate
n12658846	eng-30-12658846-n	dienst boom, lijsterbes appel, lijsterbes appelboom, Sorbus domestica	google_translate
n12659356	eng-30-12659356-n	spirea, spirea	google_translate
n12661538	eng-30-12661538-n	bedstro	odwn
n12662772	eng-30-12662772-n	koffie, koffie boom	google_translate
n12663804	eng-30-12663804-n	kina, Chinchona	google_translate
n12665048	eng-30-12665048-n	walstro	google_translate
n12665271	eng-30-12665271-n	lievevrouwebedstro, onze-lieve-vrouwebedstro	odwn
n12665659	eng-30-12665659-n	Northern walstro, Northern sneeuw walstro, Noords walstro	google_translate
n12665857	eng-30-12665857-n	geel walstro, geel hakmessen, Onze walstro Lady's, geel walstro	google_translate
n12666369	eng-30-12666369-n	wild meekrap, witte meekrap, wit walstro, infant's-adem, adem valse baby, glad walstro	google_translate
n12667964	eng-30-12667964-n	hamelia	google_translate
n12669803	eng-30-12669803-n	lemonwood, lemon-wood, lemonwood boom, lemon-wood tree, Psychotria capensis	google_translate
n12670758	eng-30-12670758-n	wilde mispel, wilde mispel boom, mispel, Vangueria infausta	google_translate
n12671651	eng-30-12671651-n	Abelia	odwn
n12674685	eng-30-12674685-n	Amerikaanse vlieg kamperfoelie, fly kamperfoelie, Lonicera canadensis	google_translate
n12674895	eng-30-12674895-n	Italiaanse kamperfoelie, Italiaanse woodbine, tuinkamperfoelie	google_translate
n12675299	eng-30-12675299-n	geel kamperfoelie, Lonicera flava	google_translate
n12675876	eng-30-12675876-n	Japanse kamperfoelie, Lonicera japonica	google_translate
n12676134	eng-30-12676134-n	Hall's kamperfoelie, Lonicera japonica Halliana	google_translate
n12676534	eng-30-12676534-n	wilde kamperfoelie, wilde kamperfoelie	google_translate
n12676703	eng-30-12676703-n	trompet kamperfoelie, koraal kamperfoelie, trompetbloem, trompetwijnstok, Lonicera sempervirens	google_translate
n12677120	eng-30-12677120-n	Europese fly kamperfoelie, Europese kamperfoelie, rode kamperfoelie	google_translate
n12677612	eng-30-12677612-n	snowberry, gemeenschappelijke snowberry, waxberry, Symphoricarpos alba	google_translate
n12680402	eng-30-12680402-n	cranberry bush, cranberry boom, Amerikaanse cranberry bush, highbush cranberry, Viburnum trilobum	google_translate
n12680652	eng-30-12680652-n	Wollige sneeuwbal, twist hout, twistwood, wollige sneeuwbal	google_translate
n12680864	eng-30-12680864-n	gelderse roos	odwn
n12681579	eng-30-12681579-n	zwart haw, Viburnum prunifolium	google_translate
n12681893	eng-30-12681893-n	weigela, Weigela florida	google_translate
n12682411	eng-30-12682411-n	kaarde, kaardebol, distel	odwn
n12682668	eng-30-12682668-n	gemeenschappelijk kaardenbol, Dipsacus fullonum	google_translate
n12682882	eng-30-12682882-n	Fuller's kaarde, Dipsacus sativus	google_translate
n12683096	eng-30-12683096-n	wild kaardenbol, Dipsacus sylvestris	google_translate
n12683407	eng-30-12683407-n	schurftig, scabiosa	google_translate
n12683571	eng-30-12683571-n	sweet scabious, speldenkussen bloem, treurige weduwe, Scabiosa atropurpurea	google_translate
n12683791	eng-30-12683791-n	Beemdkroon, Scabiosa arvensis	google_translate
n12684379	eng-30-12684379-n	jewelweed, lady's oorbellen, oranje balsem, stinkende gouwe, raak me niet aan, Impatiens capensis	google_translate
n12685431	eng-30-12685431-n	geranium	odwn
n12685831	eng-30-12685831-n	ooievaarsbek, ooievaarsbek	google_translate
n12686077	eng-30-12686077-n	wild geranium, gespot ooievaarsbek, Geranium maculatum	google_translate
n12686274	eng-30-12686274-n	weide cranesbill, beemdooievaarsbek	google_translate
n12686496	eng-30-12686496-n	Richardson's geranium, Geranium richardsonii	google_translate
n12686676	eng-30-12686676-n	kruid robert, kruiden robert, kruid roberts, Geranium robertianum	google_translate
n12686877	eng-30-12686877-n	sticky geranium, Geranium viscosissimum	google_translate
n12687044	eng-30-12687044-n	duif voet geranium, Geranium molle	google_translate
n12687462	eng-30-12687462-n	roosgeranium, geurende geranium, rozenpelargonium	google_translate
n12687698	eng-30-12687698-n	fish geranium, beddengoed geranium, pelargonium, Pelargonium hortorum	google_translate
n12687957	eng-30-12687957-n	ivy geranium, ivy-leaved geranium, opknoping geranium, Pelargonium peltatum	google_translate
n12688716	eng-30-12688716-n	Storksbill, Heron's bill	google_translate
n12690653	eng-30-12690653-n	wierook boom	google_translate
n12695144	eng-30-12695144-n	mahonie	odwn
n12695975	eng-30-12695975-n	chinaberry, chinaberry boom, China boom, Perzische lila, trots-of-India, azederach, azedarach, Melia azederach, Indische Sering	google_translate
n12696492	eng-30-12696492-n	neem, neemboom, nim tree, margosa, arishth, Azadirachta indica, Melia Azadirachta	google_translate
n12698435	eng-30-12698435-n	silver as	google_translate
n12703190	eng-30-12703190-n	gemeenschappelijke klaverzuring, koekoek brood, klaver, Oxalis acetosella	google_translate
n12703383	eng-30-12703383-n	Bermuda boterbloem, Engels-onkruid, Knikkende klaverzuring, Oxalis cernua	google_translate
n12703557	eng-30-12703557-n	sluipende oxalis, kruipend klaverzuring, Gehoornde klaverzuring	google_translate
n12703856	eng-30-12703856-n	violet klaverzuring, Oxalis violacea	google_translate
n12704343	eng-30-12704343-n	carambola, carambola boom, Averrhoa carambola	google_translate
n12705013	eng-30-12705013-n	milkwort	google_translate
n12707781	eng-30-12707781-n	citrusvrucht	odwn
n12708293	eng-30-12708293-n	oranje, Oranje boom	google_translate
n12708654	eng-30-12708654-n	zure sinaasappel, bittersinaasappel, pomerans	odwn
n12708941	eng-30-12708941-n	bergamot, bergamot oranje, Citrus bergamia	google_translate
n12709103	eng-30-12709103-n	grapefruit, pompelmoes	odwn
n12709349	eng-30-12709349-n	citroen, citron boom, Citrus medica	google_translate
n12709688	eng-30-12709688-n	grapefruit, pompelmoes	odwn
n12709901	eng-30-12709901-n	mandarijnenboom, Mandarijns, mandarijn	odwn
n12710295	eng-30-12710295-n	mandarijn, mandarijntje	odwn
n12710415	eng-30-12710415-n	clementine, clementine boom	google_translate
n12710577	eng-30-12710577-n	satsuma, satsuma boom	google_translate
n12710693	eng-30-12710693-n	zoete sinaasappel, zoete sinaasappel boom, Citrus sinensis	google_translate
n12710917	eng-30-12710917-n	tempel oranje, tempel sinaasappelboom, tangor, king oranje, Citrus nobilis	google_translate
n12711182	eng-30-12711182-n	tangelo, tangelo boom, Lelijk fruit, Citrus tangelo	google_translate
n12711596	eng-30-12711596-n	citroenboom, citroen	odwn
n12711817	eng-30-12711817-n	sweet lemon, zoete limoen, Citrus limetta	google_translate
n12711984	eng-30-12711984-n	limoen, limoenboom, Citrus aurantifolia	google_translate
n12712626	eng-30-12712626-n	fraxinella, dictamus, brandende struik, gasfabriek, Dictamnus alba	google_translate
n12713063	eng-30-12713063-n	kumquat	odwn
n12713866	eng-30-12713866-n	kurkboom, Phellodendron amurense	google_translate
n12714254	eng-30-12714254-n	trifoliate oranje, trifoliata, wild oranje, Poncirus trifoliata	google_translate
n12714755	eng-30-12714755-n	stekelig as	google_translate
n12715914	eng-30-12715914-n	bitterwood boom	google_translate
n12717072	eng-30-12717072-n	Ailanthus	google_translate
n12717644	eng-30-12717644-n	Dika	odwn
n12719684	eng-30-12719684-n	Oostindische kers	google_translate
n12719944	eng-30-12719944-n	garden nasturtium, Indische kers, Oost-Indische kers	google_translate
n12720200	eng-30-12720200-n	bush nasturtium, Tropaeolum minus	google_translate
n12720354	eng-30-12720354-n	canarybird bloem, canarybird wijnstok, kanarie klimplant, Tropaeolum peregrinum	google_translate
n12722071	eng-30-12722071-n	Amerikaanse tropische boom, Guaiacum officinale	google_translate
n12723062	eng-30-12723062-n	creosootstruik, Coville, hediondilla, creosootstruik	google_translate
n12723610	eng-30-12723610-n	caltrop, kruid van de duivel, Tribulus terestris	google_translate
n12724942	eng-30-12724942-n	wilg	odwn
n12725521	eng-30-12725521-n	teen	google_translate
n12725738	eng-30-12725738-n	witte wilg, Huntingdon wilg, Salix alba	google_translate
n12725940	eng-30-12725940-n	knotwilg, zijdeachtig wilg, Salix alba sericea, Salix sericea	google_translate
n12726159	eng-30-12726159-n	gouden wilg, Salix alba vitellina, Salix vitellina	google_translate
n12726670	eng-30-12726670-n	treurwilg	odwn
n12727101	eng-30-12727101-n	wilg, Salix verkleuren	google_translate
n12727301	eng-30-12727301-n	vuilgeel	google_translate
n12727960	eng-30-12727960-n	amandel wilg, zwarte Hollander, amandelwilg, Salix amygdalina	google_translate
n12728322	eng-30-12728322-n	kraakwilg, broos wilg, snap wilg, kraakwilg	google_translate
n12728508	eng-30-12728508-n	prairie wilg, Salix humilis	google_translate
n12728656	eng-30-12728656-n	dwergwilg, kruidwilg	google_translate
n12728864	eng-30-12728864-n	grijs wilg, grijs wilg, grauwe wilg	google_translate
n12729164	eng-30-12729164-n	glanzende wilg, Salix lucida	google_translate
n12729315	eng-30-12729315-n	moeras wilg, zwarte wilg, Salix nigra	google_translate
n12729521	eng-30-12729521-n	baai wilg, laurier wilg, laurierwilg	google_translate
n12729729	eng-30-12729729-n	paars wilg, rode wilg, rood osier, mand wilg, paars osier, Salix purpurea	google_translate
n12730370	eng-30-12730370-n	Sitka wilg, zijdeachtig wilg, Salix sitchensis	google_translate
n12730544	eng-30-12730544-n	dwerg grijs wilg, dwerg grijs wilg, salie wilg, Salix tristis	google_translate
n12731029	eng-30-12731029-n	gemeenschappelijke osier, hennep wilg, fluwelen osier, katwilg	google_translate
n12731401	eng-30-12731401-n	peppel, populier	odwn
n12731835	eng-30-12731835-n	balsem populier, lariks, tacamahac, Populus balsamifera	google_translate
n12732009	eng-30-12732009-n	abeel, witte abeel	odwn
n12732491	eng-30-12732491-n	zwarte populier, Populus nigra	google_translate
n12732756	eng-30-12732756-n	populier	odwn
n12733647	eng-30-12733647-n	esp, klaterpeppel, ratelaar, ratelabeel, ratelpopulier, trilpopulier	odwn
n12733870	eng-30-12733870-n	Schokkende esp, Europese Schokkende Esp, ratelpopulier	google_translate
n12734070	eng-30-12734070-n	American Schokkende Esp, American aspen, Populus tremuloides	google_translate
n12734215	eng-30-12734215-n	Canadese esp, bigtooth esp, bigtoothed esp, big-toothed aspen, groot-toothed aspen, groot tand esp, grofgetande populier	google_translate
n12735160	eng-30-12735160-n	sandelhoutboom, true sandelhout, Santalum album	google_translate
n12737383	eng-30-12737383-n	Loranthaceae, familie Loranthaceae, maretak familie	google_translate
n12737898	eng-30-12737898-n	maretak, mistel, mistletoe, vogellijm	odwn
n12739332	eng-30-12739332-n	maretak	odwn
n12741222	eng-30-12741222-n	zeepboom, zeepbes	odwn
n12742741	eng-30-12742741-n	soapberry wijnstok	google_translate
n12743352	eng-30-12743352-n	longan, lungen, longanberry, dimocarpus longan, Euphorbia litchi, Nephelium longana	google_translate
n12744387	eng-30-12744387-n	soort Aziatische vrucht, lichee, litchi boom, Litchi chinensis, Nephelium litchi	google_translate
n12745386	eng-30-12745386-n	ramboetan, rambotan, rambutan boom, Nephelium lappaceum	google_translate
n12746884	eng-30-12746884-n	pachysandra	google_translate
n12748248	eng-30-12748248-n	bitterzoet, American bitterzoet, klimmen bitterzoete, valse bitterzoete, personeel wijnstok, wassenbeeld, shrubby bitterzoet, Celastrus scandens	google_translate
n12749049	eng-30-12749049-n	kardinaalsmuts, Spindleberry, Spindleberry boom	google_translate
n12749679	eng-30-12749679-n	wahoo, brandende struik, Euonymus atropurpureus	google_translate
n12749852	eng-30-12749852-n	aardbei bush, wahoo, Euonymus americanus	google_translate
n12752205	eng-30-12752205-n	ahorn, esdoorn	odwn
n12753007	eng-30-12753007-n	zilveren esdoorn, witte esdoorn	google_translate
n12753245	eng-30-12753245-n	suikeresdoorn, rock maple, Acer saccharum	google_translate
n12753573	eng-30-12753573-n	Rode esdoorn, scharlaken esdoorn, moeras esdoorn, Acer rubrum	google_translate
n12753762	eng-30-12753762-n	Moosewood, eland-hout, gestreepte esdoorn, gestreepte kornoelje, goosefoot esdoorn, Acer pennsylvanicum	google_translate
n12754003	eng-30-12754003-n	Oregon esdoorn, big-esdoorn, Acer macrophyllum	google_translate
n12754174	eng-30-12754174-n	dwerg esdoorn, Rocky-mountain esdoorn, Acer glabrum	google_translate
n12754311	eng-30-12754311-n	berg esdoorn, berg els, Acer spicatum	google_translate
n12754468	eng-30-12754468-n	wijnstok esdoorn, Acer circinatum	google_translate
n12754648	eng-30-12754648-n	hedge esdoorn, veldesdoorn, Acer campestre	google_translate
n12754781	eng-30-12754781-n	noorse esdoorn	odwn
n12754981	eng-30-12754981-n	esdoorn, grote esdoorn, schotse esdoorn, Acer pseudoplatanus	google_translate
n12755225	eng-30-12755225-n	box Elder, As-leaved esdoorn, vederesdoorn	google_translate
n12755727	eng-30-12755727-n	Japanse esdoorn, volle maan esdoorn, Acer japonicum	google_translate
n12755876	eng-30-12755876-n	Japanse esdoorn, Acer palmatum	google_translate
n12756457	eng-30-12756457-n	hulst	odwn
n12757303	eng-30-12757303-n	bearberry, possum haw, winterberry, Ilex decidua	google_translate
n12757458	eng-30-12757458-n	inkberry, Gallberry, gal-bes, evergreen winterberry, Ilex glabra	google_translate
n12757816	eng-30-12757816-n	Amerikaanse hulst, De hulst van Kerstmis	google_translate
n12759273	eng-30-12759273-n	cachou, cashew	odwn
n12760875	eng-30-12760875-n	laurier sumak, Malosma laurina, Rhus Laurina	google_translate
n12761284	eng-30-12761284-n	mango, mangoboom	odwn
n12761702	eng-30-12761702-n	pistache, Pistacia vera, pistache boom	google_translate
n12761905	eng-30-12761905-n	eik	odwn
n12762049	eng-30-12762049-n	mastiekboom	odwn
n12762896	eng-30-12762896-n	sumak, sumach, shumac	google_translate
n12765115	eng-30-12765115-n	peperboom, molle, Peruaanse mastiekboom, Schinus molle	google_translate
n12765402	eng-30-12765402-n	Braziliaanse peperboom, roze peper	google_translate
n12765846	eng-30-12765846-n	hog plum, geel mombin, geel mombin boom, gele mombinpruim	google_translate
n12766043	eng-30-12766043-n	mombin, mombin boom, jocote, Spondias purpurea	google_translate
n12766595	eng-30-12766595-n	poison ash, gif kornoelje, gif sumak, Toxicodendron vernix, Rhus vernix	google_translate
n12766869	eng-30-12766869-n	poison ivy, markweed, gif kwik, giftige eik, GIFSUMAK, Rhus radicans	google_translate
n12767648	eng-30-12767648-n	vernis boom, lakboom, Chinese lak boom, Japanse lak boom, Japanse lak boom, Japans sumak, Toxicodendron vernicifluum, Rhus verniciflua	google_translate
n12768369	eng-30-12768369-n	paardenkastanje	odwn
n12768682	eng-30-12768682-n	Buckeye, paardekastanje, conker	google_translate
n12770529	eng-30-12770529-n	ebben	odwn
n12771192	eng-30-12771192-n	kaki	odwn
n12771390	eng-30-12771390-n	Japanse persimmon, kaki, Diospyros kaki	google_translate
n12771597	eng-30-12771597-n	American persimmon, possumwood, amerikaanse persimoen	google_translate
n12771890	eng-30-12771890-n	lotusboom, Diospyros lotus	google_translate
n12772753	eng-30-12772753-n	wegedoorn	google_translate
n12773651	eng-30-12773651-n	sterappel	odwn
n12773917	eng-30-12773917-n	satinleaf, satijn blad, Caimitillo, damastpruim, chrysophyllum oliviforme	google_translate
n12774299	eng-30-12774299-n	balata	odwn
n12774641	eng-30-12774641-n	sapodilla, sapodilla boom, sapodilla, Achras zapota	google_translate
n12775919	eng-30-12775919-n	marmelade boom, Mammee, sapote, Pouteria zapota, Calocarpum zapota	google_translate
n12777436	eng-30-12777436-n	styrax	google_translate
n12778605	eng-30-12778605-n	vleesetende plant	google_translate
n12779603	eng-30-12779603-n	pitcher plant	google_translate
n12779851	eng-30-12779851-n	gemeenschappelijke pitcher plant, huntsman's cup, Huntsman cups, Sarracenia purpurea	google_translate
n12780325	eng-30-12780325-n	hooded waterkruikinstallatie, Sarracenia minor	google_translate
n12780563	eng-30-12780563-n	Huntsman hoorn, hoorns van Huntsman, gele trompet, geel waterkruikinstallatie, trompetten, Sarracenia flava	google_translate
n12781940	eng-30-12781940-n	tropische pitcher plant	google_translate
n12782530	eng-30-12782530-n	zonnedauw	odwn
